id;siglaTipo;numero;ano;eco_score_neural
2602451;PL;473;2026;55.348892
2602562;PL;485;2026;54.46646
2602534;PL;482;2026;51.734375
2602592;PL;488;2026;63.9709
2602956;PL;557;2026;57.41173
2602629;PL;500;2026;64.85089
2603132;PL;573;2026;56.69133
2603131;PL;572;2026;57.39049
2603102;PL;566;2026;55.807453
2603147;PL;577;2026;56.46605
2602955;PL;556;2026;58.3279
2602954;PL;554;2026;59.167526
2602924;PLP;25;2026;57.03908
2602923;PL;541;2026;54.618835
2602896;PL;536;2026;46.41946
2603077;PL;562;2026;56.898453
2602831;PL;526;2026;61.149944
2602830;PL;525;2026;57.24979
2602713;PL;519;2026;62.30762
2602724;PL;522;2026;59.244846
2602689;PL;511;2026;58.13365
2602655;PL;504;2026;63.39748
2602696;PL;515;2026;50.720013
2602598;PL;494;2026;69.77338
2602595;PL;491;2026;65.9135
2602519;PL;479;2026;57.230385
2603431;PL;593;2026;58.254242
2602327;PL;461;2026;55.148613
2602194;PL;447;2026;62.97278
2602193;PL;446;2026;62.428646
2602166;PLP;22;2026;57.8692
2602205;PL;451;2026;56.058605
2601972;PL;432;2026;57.88199
2601875;PL;423;2026;59.02053
2601747;PL;415;2026;66.79821
2601720;PL;409;2026;51.78834
2602085;PL;437;2026;61.357834
2602388;PL;469;2026;57.803535
2604248;PL;719;2026;57.61857
2604247;PL;718;2026;58.900703
2604173;PEC;3;2026;55.28435
2604228;PL;712;2026;60.258686
2604143;PL;702;2026;54.73019
2604140;PL;701;2026;55.595734
2604117;PL;695;2026;52.75163
2604149;PL;706;2026;61.527466
2604034;PL;686;2026;57.752853
2604032;PL;685;2026;57.846886
2604020;PL;679;2026;58.67479
2604028;PL;682;2026;60.446346
2603962;PL;671;2026;59.081818
2603961;PL;670;2026;54.872627
2603927;PL;664;2026;50.558357
2605351;PL;810;2026;63.604935
2604105;PL;691;2026;58.129215
2603803;PL;651;2026;56.55263
2603783;PL;650;2026;61.2526
2603720;PL;643;2026;56.506504
2603691;PL;633;2026;57.74325
2603690;PL;632;2026;52.435364
2603683;PL;626;2026;64.17725
2603696;PL;637;2026;50.547348
2603619;PLP;31;2026;57.224304
2603547;PL;618;2026;57.511234
2603495;PL;612;2026;54.162918
2603508;PL;615;2026;59.365726
2603482;PL;604;2026;51.26934
2603481;PL;603;2026;48.169106
2603474;PL;597;2026;64.42006
2603899;PL;658;2026;60.795914
2603209;PL;586;2026;48.885445
2603208;PL;585;2026;49.805336
2603174;PL;581;2026;57.69645
2603205;PL;582;2026;54.063206
2605145;PL;805;2026;57.238667
2605102;PL;798;2026;63.071106
2604996;PL;788;2026;58.46797
2604970;PL;786;2026;59.224033
2604874;PL;780;2026;53.124916
2604944;PL;783;2026;52.598717
2604829;PL;772;2026;58.158157
2604800;PLP;37;2026;54.66031
2604770;PL;765;2026;55.85685
2605057;PL;794;2026;56.2493
2604705;PL;755;2026;57.502003
2604704;PL;754;2026;56.959595
2604665;PL;747;2026;58.53065
2604695;PL;751;2026;56.076397
2604496;PL;738;2026;62.73403
2604493;PL;737;2026;47.80997
2604351;PL;733;2026;59.003593
2604633;PL;743;2026;57.736675
2604280;PL;724;2026;61.239803
2604277;PL;723;2026;54.282974
2604251;PL;721;2026;56.036686
2604159;PL;708;2026;52.518715
2604154;PL;707;2026;55.105717
2604758;PL;761;2026;56.73362
2604104;PL;690;2026;61.476696
2604102;PL;689;2026;62.351967
2604030;PL;683;2026;60.501648
2603983;PL;675;2026;62.081425
2603971;PL;674;2026;56.249367
2603947;PL;668;2026;58.487595
2603898;PL;657;2026;55.045963
2603893;PL;656;2026;53.517902
2603749;PL;649;2026;65.893326
2603805;PL;652;2026;59.659813
2603700;PL;638;2026;58.8775
2603689;PL;631;2026;58.006382
2603656;PL;622;2026;59.096832
2603649;PL;621;2026;50.91996
2603486;PL;608;2026;49.532993
2603485;PL;607;2026;48.849045
2605416;PL;822;2026;54.164238
2605415;PL;821;2026;61.032234
2605392;PL;814;2026;59.291733
2605412;PL;818;2026;61.226757
2605323;PL;806;2026;57.326412
2606841;PL;928;2026;57.54289
2606832;PL;927;2026;59.497215
2606745;PL;921;2026;66.624176
2606798;PL;924;2026;62.158794
2606528;PL;914;2026;54.72492
2606506;PL;913;2026;51.932
2606331;PL;906;2026;57.867996
2606668;PLP;42;2026;52.51719
2606297;PL;897;2026;58.560516
2606281;PL;895;2026;58.120434
2606219;PL;888;2026;68.59351
2606223;PL;891;2026;63.857193
2606160;PL;881;2026;54.231762
2606159;PL;880;2026;58.099514
2605976;PL;874;2026;58.602154
2606313;PLP;41;2026;59.60884
2605829;PL;863;2026;53.42765
2605779;PL;862;2026;57.065247
2605711;PL;856;2026;53.98637
2605733;PL;859;2026;60.003853
2605625;PL;844;2026;59.433556
2609091;PL;1188;2026;51.720856
2605607;PL;843;2026;58.983315
2605538;PL;837;2026;64.94864
2605696;PL;851;2026;65.63403
2605483;PL;828;2026;56.484383
2605449;PL;827;2026;53.75129
2605433;PL;824;2026;59.769093
2605370;PL;812;2026;61.27151
2605368;PL;811;2026;53.838085
2601263;PL;375;2026;59.980267
2601109;PL;334;2026;58.29387
2601108;PL;333;2026;61.62143
2601088;PL;331;2026;58.327484
2601042;PL;318;2026;57.921333
2601718;PL;408;2026;58.757866
2607595;PL;1044;2026;57.26083
2607592;PL;1043;2026;62.776737
2607571;PL;1037;2026;61.850674
2607577;PL;1040;2026;58.46995
2607523;PL;1026;2026;59.40435
2604118;PL;696;2026;62.026142
2601215;PL;359;2026;57.875206
2601224;PL;362;2026;59.049404
2600920;PL;288;2026;50.306904
2600784;PL;266;2026;57.50154
2600739;PL;247;2026;58.748116
2600713;PL;240;2026;59.98266
2600619;PLP;9;2026;58.513115
2600532;PL;198;2026;58.806408
2600449;PL;183;2026;60.04142
2604315;PL;728;2026;58.309303
2604321;PL;731;2026;56.394165
2604250;PL;720;2026;54.106968
2604194;PL;711;2026;56.81628
2604145;PL;703;2026;57.390533
2604138;PL;699;2026;53.922874
2604066;PL;688;2026;57.958626
2604036;PL;687;2026;65.8612
2604026;PL;681;2026;51.636063
2603932;PL;667;2026;57.83297
2603807;PL;653;2026;54.45958
2603725;PL;645;2026;54.659904
2603692;PL;634;2026;55.908775
2603685;PL;627;2026;59.954296
2603688;PL;630;2026;57.52305
2603630;PL;620;2026;61.561035
2603624;PL;619;2026;53.419857
2603500;PL;614;2026;56.155197
2606153;PL;879;2026;59.058582
2603477;PL;600;2026;59.285534
2603432;PL;594;2026;56.263863
2603253;PL;590;2026;59.105946
2603129;PL;571;2026;47.990917
2603099;PL;565;2026;59.98345
2603108;PL;568;2026;56.071663
2602909;PLP;24;2026;56.663418
2602906;PL;540;2026;55.660606
2602890;PL;534;2026;63.506653
2602903;PL;537;2026;56.171787
2602835;PL;530;2026;61.36925
2602687;PL;509;2026;48.24399
2602653;PL;503;2026;53.33983
2602658;PL;506;2026;50.720013
2602943;PL;544;2026;56.261074
2602509;PL;477;2026;61.79373
2602463;PL;476;2026;57.943855
2602342;PL;462;2026;49.457783
2602303;PL;455;2026;58.668934
2602381;PL;468;2026;55.57995
2603196;PLP;29;2026;58.024807
2602080;PL;436;2026;64.185974
2601941;PL;428;2026;58.453022
2602136;PL;440;2026;60.186134
2601698;PL;404;2026;59.75152
2607434;PL;1003;2026;56.061764
2607420;PL;997;2026;61.096
2608421;PLP;52;2026;62.235214
2607375;PLP;46;2026;52.87606
2607374;PL;983;2026;53.21955
2607228;PL;977;2026;58.183247
2607245;PL;980;2026;64.363945
2607158;PL;966;2026;59.201103
2607156;PL;965;2026;65.55473
2607083;PL;958;2026;56.971676
2607193;PL;970;2026;61.944675
2606935;PL;947;2026;58.96081
2606931;PL;946;2026;63.57627
2606914;PL;942;2026;57.318382
2606919;PLP;44;2026;52.2982
2606809;PL;926;2026;60.767384
2606801;PL;925;2026;61.156315
2606739;PL;919;2026;53.184933
2607032;PL;954;2026;58.27553
2606364;PL;909;2026;57.153065
2606353;PL;908;2026;64.15934
2606326;PL;905;2026;53.368347
2606252;PL;893;2026;60.747955
2606186;PL;885;2026;57.80219
2606298;PL;898;2026;59.107506
2606008;PL;877;2026;55.80239
2605987;PL;876;2026;56.541252
2605904;PL;870;2026;62.63544
2605958;PL;873;2026;51.157368
2605774;PL;861;2026;58.62552
2605745;PL;860;2026;61.71663
2605698;PL;853;2026;61.163246
2606627;PL;916;2026;57.33563
2605549;PL;839;2026;61.976803
2605545;PL;838;2026;59.48088
2605515;PL;832;2026;60.480297
2605536;PL;835;2026;58.753925
2605417;PL;823;2026;53.13712
2605397;PL;816;2026;51.9879
2607231;PL;978;2026;55.918156
2605327;PL;807;2026;57.09345
2605132;PL;800;2026;64.62819
2605135;PL;803;2026;59.78084
2605040;PL;791;2026;51.596367
2604997;PL;789;2026;58.713783
2604915;PL;782;2026;58.433037
2604795;PL;768;2026;56.50096
2604726;PL;757;2026;58.17448
2604725;PL;756;2026;53.764416
2604686;PL;749;2026;62.91157
2604513;PL;739;2026;55.33495
2611251;PL;1330;2026;58.182343
2604362;PLP;35;2026;58.92682
2604448;PL;735;2026;60.530155
2604288;PL;726;2026;60.981094
2604287;PL;725;2026;54.65225
2607411;PL;993;2026;66.027664
2604148;PL;705;2026;63.76915
2604146;PL;704;2026;66.86645
2604136;PL;698;2026;54.93654
2604113;PL;694;2026;57.73786
2604018;PL;677;2026;54.278786
2604019;PL;678;2026;60.769688
2604675;PL;748;2026;54.335827
2604178;PL;710;2026;58.81866
2604328;PL;732;2026;63.527714
2604252;PL;722;2026;58.310986
2604314;PL;727;2026;60.10041
2604366;PL;734;2026;56.744255
2604625;PL;741;2026;60.94928
2609482;PL;1216;2026;55.99848
2608109;PL;1097;2026;56.513035
2608220;PL;1104;2026;50.682854
2608236;PL;1105;2026;60.628204
2608328;PL;1120;2026;65.410675
2608306;PL;1114;2026;59.34717
2608359;PL;1123;2026;51.282967
2608412;PL;1124;2026;56.15493
2608589;PL;1142;2026;58.973717
2608537;PL;1130;2026;61.630608
2608559;PL;1136;2026;60.423054
2608573;PL;1137;2026;40.12784
2608753;PL;1147;2026;57.72862
2608642;PLP;57;2026;58.315067
2608764;PL;1150;2026;57.82994
2608768;PL;1151;2026;55.96595
2608924;PL;1161;2026;57.925045
2608949;PL;1168;2026;52.127285
2608972;PL;1169;2026;61.39828
2609047;PL;1179;2026;61.117077
2609036;PL;1176;2026;53.931503
2609057;PL;1182;2026;63.1478
2609058;PL;1183;2026;40.89725
2609230;PL;1199;2026;61.233234
2609115;PL;1192;2026;62.702488
2609164;PL;1195;2026;54.987656
2609192;PL;1196;2026;60.523373
2609428;PL;1205;2026;58.618652
2609271;PLP;63;2026;59.522865
2609444;PL;1207;2026;63.022526
2609462;PL;1208;2026;59.48235
2611252;PL;1331;2026;56.231083
2610605;PL;1278;2026;60.75004
2609503;PL;1219;2026;56.173992
2609610;PL;1226;2026;57.94616
2609668;PL;1227;2026;58.69338
2609776;PLP;66;2026;60.049923
2609727;PL;1235;2026;59.840878
2609833;PL;1240;2026;63.9467
2609925;PL;1241;2026;64.2508
2610379;PL;1261;2026;56.778324
2606611;PL;915;2026;59.741
2606750;PL;923;2026;55.217224
2606848;PL;933;2026;54.72319
2606862;PL;934;2026;56.624676
2606929;PL;944;2026;62.166912
2606946;PL;950;2026;60.603703
2607011;PL;952;2026;68.606766
2607535;PL;1028;2026;52.496487
2612352;PL;1428;2026;60.067135
2607218;PL;974;2026;59.027557
2607219;PL;975;2026;57.97297
2607378;PL;985;2026;53.34503
2607395;PL;989;2026;52.99499
2607407;PL;991;2026;59.40518
2607448;PL;1011;2026;62.429462
2607423;PL;1000;2026;55.993538
2607439;PL;1006;2026;57.401623
2607440;PL;1007;2026;58.605217
2607472;MPV;1337;2026;64.1613
2607456;PL;1015;2026;60.897137
2607498;PL;1020;2026;58.653843
2607512;PL;1021;2026;64.87436
2607683;PL;1063;2026;61.24314
2607551;PL;1035;2026;59.39634
2607578;PL;1041;2026;56.498955
2607582;PL;1042;2026;49.286644
2607624;PL;1054;2026;57.308453
2607607;PL;1050;2026;56.69198
2607631;PL;1057;2026;55.518715
2607640;PLP;47;2026;59.40888
2607758;PL;1076;2026;61.806263
2607697;PL;1067;2026;57.702576
2607723;PL;1072;2026;58.131184
2607730;PL;1073;2026;56.108032
2607902;PL;1082;2026;63.081585
2607868;PLP;50;2026;57.58774
2607916;PL;1085;2026;55.94443
2607922;PL;1086;2026;61.261143
2606666;PL;917;2026;54.54949
2609138;PLP;59;2026;53.49102
2606915;PL;943;2026;60.034527
2606918;PLP;43;2026;51.39817
2607034;PL;955;2026;61.65315
2607084;PL;959;2026;57.46068
2607171;PL;969;2026;60.03633
2530557;PL;3188;2025;52.651257
2611325;PL;1340;2026;57.128674
2611309;PL;1338;2026;62.704533
2611400;PL;1343;2026;60.401894
2611403;PL;1344;2026;58.095314
2611534;PL;1366;2026;61.33481
2611432;PL;1353;2026;56.604874
2611514;PL;1361;2026;52.526104
2611517;PL;1362;2026;57.353455
2611604;PL;1373;2026;54.156624
2611547;PL;1370;2026;56.155586
2611628;PL;1377;2026;58.079136
2611632;PL;1378;2026;54.16284
2612285;PL;1418;2026;53.117596
2611720;PL;1386;2026;58.50451
2611838;PL;1394;2026;62.175636
2611839;PL;1395;2026;59.837032
2611992;PLP;80;2026;58.387966
2611962;PL;1407;2026;62.76115
2612014;PL;1412;2026;57.77236
2612016;PL;1413;2026;60.635193
2612362;PL;1433;2026;53.847416
2612318;PL;1422;2026;64.48835
2536816;PL;3441;2025;55.0297
2612353;PL;1429;2026;51.97013
2612399;PL;1440;2026;57.8768
2612367;PL;1437;2026;55.07647
2612417;PL;1443;2026;63.94007
2612420;PL;1444;2026;57.25633
2608777;PL;1153;2026;57.70518
2608782;PL;1154;2026;63.2963
2609022;PL;1175;2026;62.622906
2608939;PL;1165;2026;62.436615
2608979;PL;1171;2026;60.656918
2608992;PL;1172;2026;56.911816
2609074;PL;1185;2026;66.34038
2609080;PL;1186;2026;56.401897
2611096;PL;1317;2026;55.138596
2609232;PL;1200;2026;63.50868
2609237;PL;1201;2026;56.404484
2609464;PL;1210;2026;58.192753
2609468;PL;1213;2026;58.85836
2609469;PL;1214;2026;63.008785
2609542;PL;1224;2026;56.342148
2609693;PL;1230;2026;54.565453
2609694;PL;1231;2026;55.533207
2609806;PL;1238;2026;61.82269
2610128;PL;1244;2026;57.224083
2610136;PL;1245;2026;55.846226
2610662;PL;1282;2026;62.118393
2610304;PL;1255;2026;65.14318
2610391;PL;1262;2026;57.367813
2610575;PL;1272;2026;60.989857
2610526;PL;1269;2026;59.26521
2610597;PL;1275;2026;59.76944
2610602;PL;1276;2026;56.601612
2610869;PLP;70;2026;59.725403
2610689;PL;1286;2026;54.129154
2610837;PL;1291;2026;57.815575
2610843;PL;1292;2026;54.20314
2610993;PL;1305;2026;55.31934
2610975;MPV;1343;2026;59.887833
2611053;PL;1309;2026;61.08226
2611055;PL;1310;2026;58.696056
2611694;PL;1383;2026;50.80384
2611195;PL;1322;2026;63.754726
2609038;PL;1177;2026;52.66216
2609108;PL;1191;2026;59.890015
2611658;PL;1381;2026;44.946228
2611685;PL;1382;2026;60.31403
2611801;PL;1391;2026;54.103516
2611873;PL;1399;2026;58.520626
2611932;PL;1403;2026;56.19472
2612009;PL;1410;2026;52.6429
2612027;PL;1416;2026;55.720432
2612042;PL;1417;2026;53.717148
2612768;PL;1491;2026;55.54083
2612363;PL;1434;2026;55.91973
2612364;PL;1435;2026;60.63459
2612463;PL;1448;2026;57.337807
2612530;PL;1450;2026;57.08034
2612532;PL;1451;2026;63.332367
2612683;PL;1473;2026;58.4523
2612619;PL;1462;2026;58.496223
2612636;PL;1467;2026;58.321224
2612638;PL;1468;2026;59.126366
2612712;PL;1480;2026;61.187233
2612706;PL;1477;2026;57.737698
2612715;PL;1483;2026;60.24382
2612806;PL;1517;2026;62.754135
2536790;PL;3435;2025;55.67415
2612716;PL;1484;2026;64.52044
2612812;PL;1521;2026;60.577106
2612781;PL;1495;2026;66.55046
2612787;PL;1501;2026;65.03879
2612789;PL;1502;2026;71.08608
2612800;PL;1513;2026;63.83387
2612797;PL;1510;2026;62.526466
2612805;PL;1516;2026;59.446354
2612860;PL;1536;2026;54.685616
2612816;PL;1525;2026;69.06321
2612848;PL;1531;2026;55.6807
2612850;PL;1532;2026;59.608196
2612897;PL;1543;2026;59.38411
2612893;PL;1540;2026;52.526466
2612905;PL;1547;2026;52.41246
2612928;PL;1548;2026;64.7824
2613712;PL;1621;2026;65.66959
2613749;PL;1627;2026;62.403667
2613763;PL;1628;2026;50.64405
2613879;PL;1649;2026;59.438694
2613813;PL;1637;2026;57.683468
2613830;PL;1643;2026;55.631268
2613837;PL;1644;2026;64.02603
2614005;PL;1657;2026;59.95053
2613918;PL;1653;2026;56.38457
2614017;PL;1660;2026;51.424904
2614018;PL;1661;2026;59.921394
2607748;PL;1075;2026;56.57525
2602690;PL;512;2026;53.23236
2602727;PL;523;2026;58.488
2602719;PL;520;2026;59.868114
2603856;PL;655;2026;44.20977
2602832;PL;527;2026;60.63403
2605074;PL;795;2026;51.22348
2602939;PL;543;2026;63.40226
2602951;PL;552;2026;58.97504
2541983;PL;3833;2025;56.315742
2602967;PL;560;2026;56.93428
2602983;PL;561;2026;55.24758
2603128;PL;570;2026;58.438446
2603146;PL;576;2026;54.03611
2603212;PL;589;2026;56.581665
2603680;PL;625;2026;61.996315
2603484;PL;606;2026;48.885445
2603716;PL;642;2026;61.53057
2603687;PL;629;2026;58.361935
2603693;PL;635;2026;60.776413
2603694;PL;636;2026;55.06109
2537617;PL;3517;2025;53.697205
2607085;PL;960;2026;55.059875
2604229;PL;713;2026;56.294228
2604259;PLP;34;2026;57.269585
2604749;PL;759;2026;51.287315
2604449;PL;736;2026;57.02569
2604664;PL;746;2026;61.609936
2604703;PL;753;2026;70.306404
2604837;PL;774;2026;56.54527
2604768;PL;763;2026;56.013073
2604798;PL;770;2026;62.17661
2604799;PL;771;2026;64.235664
2604875;PL;781;2026;53.697468
2604851;PL;778;2026;55.855606
2604947;PL;784;2026;55.85713
2604967;PL;785;2026;52.360523
2605413;PL;819;2026;58.209003
2605395;PL;815;2026;62.16847
2565828;PL;4869;2025;52.451385
2605695;PL;850;2026;63.750637
2612588;PL;1460;2026;58.70713
2605723;PL;857;2026;63.32972
2605731;PL;858;2026;56.71221
2605902;PL;869;2026;54.523975
2605985;PL;875;2026;57.68314
2606216;PL;886;2026;61.018677
2606172;PL;883;2026;52.079903
2606221;PL;889;2026;64.14335
2606222;PL;890;2026;66.52009
2606312;PL;902;2026;57.87616
2606333;PL;907;2026;57.51561
2606746;PL;922;2026;58.278038
2607075;PL;957;2026;59.52211
2607155;PL;964;2026;62.921165
2607391;PL;988;2026;56.20841
2607419;PL;996;2026;57.730495
2607422;PL;999;2026;61.784912
2600195;PL;100;2026;51.651527
2600743;PL;251;2026;54.9755
2600383;PL;171;2026;61.571026
2600323;PL;143;2026;53.402817
2600319;PL;139;2026;56.666477
2600287;PL;121;2026;59.061127
2600281;PL;119;2026;57.96035
2600221;PL;105;2026;55.338936
2600220;PL;104;2026;59.634502
2600618;PL;212;2026;60.567104
2541073;PL;3777;2025;53.519917
2600237;PL;111;2026;60.702835
2601040;PLP;14;2026;58.019577
2600994;PL;301;2026;58.3695
2600848;PL;281;2026;66.60117
2600844;PL;279;2026;58.354748
2600783;PL;265;2026;56.261166
2600782;PL;264;2026;60.886806
2600666;PL;233;2026;54.344654
2600646;PL;226;2026;58.292156
2600306;PL;134;2026;54.41934
2600280;PL;118;2026;60.98775
2600378;PLP;7;2026;59.413765
2600731;PL;241;2026;56.8776
2600631;PL;219;2026;59.843887
2600675;PL;235;2026;63.09499
2601217;PL;360;2026;61.865295
2600897;PL;285;2026;66.70477
2601057;PL;322;2026;60.30305
2601141;PL;337;2026;58.32053
2601142;PL;338;2026;52.45234
2601197;PL;352;2026;59.253536
2601229;PL;364;2026;58.523674
2601431;PL;390;2026;49.56009
2601705;PL;406;2026;58.55469
2601818;PL;420;2026;59.24385
2601821;PL;421;2026;55.66076
2601558;PL;398;2026;55.98175
2601260;PL;373;2026;54.9901
2601275;PL;383;2026;63.360035
2602113;PL;439;2026;51.97955
2602249;PLP;23;2026;56.726944
2602554;PL;484;2026;62.93788
2602597;PL;493;2026;69.987404
2602627;PL;499;2026;56.71066
2602692;PL;514;2026;50.71084
2602720;PL;521;2026;48.981483
2587815;PL;5976;2025;53.532295
2600647;PL;227;2026;61.621223
2600992;PL;299;2026;57.046665
2600769;PL;261;2026;62.63366
2600971;PL;292;2026;56.81879
2601001;PL;303;2026;62.710125
2601035;PL;316;2026;58.959663
2601150;PL;344;2026;51.94466
2601154;PL;345;2026;59.88096
2601265;PL;377;2026;56.61421
2601284;PL;385;2026;61.44471
2601495;PL;393;2026;56.858505
2601683;PL;399;2026;58.55469
2602175;PL;441;2026;57.013332
2602197;PL;448;2026;55.55031
2602407;PL;471;2026;55.779392
2602590;PL;486;2026;69.52036
2602834;PL;529;2026;58.51518
2602667;PL;508;2026;60.864853
2602624;PL;498;2026;53.035164
2602539;PL;483;2026;60.819756
2602371;PL;465;2026;60.727356
2601745;PL;413;2026;53.100456
2603748;PL;648;2026;64.36678
2605347;PL;809;2026;56.581352
2605055;PL;793;2026;57.737114
2605054;PL;792;2026;48.245644
2604845;PL;776;2026;54.028725
2604844;PL;775;2026;58.23891
2604747;PL;758;2026;52.75389
2604702;PL;752;2026;58.800602
2604632;PL;742;2026;65.37239
2604110;PL;693;2026;55.595734
2603966;PL;672;2026;52.707947
2603926;PL;663;2026;54.827236
2603925;PL;662;2026;51.28571
2603721;PL;644;2026;56.89231
2603679;PL;624;2026;60.757595
2603489;PL;611;2026;62.240486
2603483;PL;605;2026;50.623245
2605443;PL;826;2026;66.30161
2605434;PL;825;2026;57.215927
2606907;PL;940;2026;61.48033
2606880;PL;936;2026;60.000206
2606368;PL;910;2026;59.566425
2606302;PL;900;2026;58.174694
2606173;PL;884;2026;53.637962
2606118;PL;878;2026;64.90598
2605901;PL;867;2026;58.260025
2605839;PL;866;2026;58.010895
2605554;PL;841;2026;57.230633
2605514;PL;831;2026;60.923576
2601266;PL;378;2026;54.222023
2601121;PLP;17;2026;63.311554
2601056;PL;321;2026;60.509674
2607613;PL;1052;2026;57.417442
2607600;PL;1047;2026;53.2145
2607568;PL;1036;2026;56.96484
2600787;PL;269;2026;60.46964
2600742;PL;250;2026;55.817307
2600625;PL;215;2026;64.65846
2484451;PL;541;2025;55.602467
2604365;PLP;36;2026;56.755806
2604139;PL;700;2026;57.70967
2604107;PL;692;2026;54.543377
2603677;PLP;32;2026;61.446804
2603669;PL;623;2026;66.055145
2606171;PL;882;2026;60.25951
2603475;PL;598;2026;57.834255
2603142;PL;575;2026;54.837494
2603127;PL;569;2026;60.858143
2602926;PL;542;2026;63.506653
2602925;PLP;26;2026;61.866917
2602904;PL;538;2026;58.792366
2602662;PL;507;2026;54.974247
2602373;PL;466;2026;60.92242
2602324;PL;459;2026;57.091915
2602433;PL;472;2026;57.387817
2601990;PLP;21;2026;58.337627
2484468;PL;547;2025;48.443317
2607424;PL;1001;2026;58.89036
2608526;PL;1129;2026;48.92147
2607388;PL;987;2026;58.461044
2607257;PL;981;2026;55.525814
2607127;PL;963;2026;54.217495
2605837;PL;865;2026;57.368862
2605835;PL;864;2026;58.29314
2605592;PL;842;2026;54.140354
2605537;PL;836;2026;56.981476
2605144;PL;804;2026;67.05655
2604752;PL;760;2026;56.946407
